"0","2013-08-31","","","Dense Thorns","3","0","","341","","","0","","","","RE - Elendari","HAJ- Al Jarrah","1","32802","",""
"0","2013-08-31","","","Dense Thorns","3","0","","341","","","0","","","","RE - Elendari","HAJ- Al Jarrah","1","32803","end of transect 32802",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","3","15","","335","","","5","","","","RE - Elendari","HAJ- Al Jarrah","3","32851","",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","3","0","","335","","","0","","","","RE - Elendari","HAJ- Al Jarrah","3","32852","end of transect 32851",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","3","1","","345","","","0","","","","RE - Elendari","HAJ- Al Jarrah","2","32941","",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","3","9","","345","","","11","","","","RE - Elendari","HAJ- Al Jarrah","2","32942","end of segment 32941",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","3","0","","345","","","0","","","","RE - Elendari","HAJ- Al Jarrah","2","32943","end of transect 32942",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","0","","333","","","1","","","","KAJ - Abu Jayyab","","1.5","32591","",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","1","","333","","","6","","","","KAJ - Abu Jayyab","","1.5","32592","change of segment due to separation in the field. all sherds Byz/Islamic.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","0","","333","","","2","","","","KAJ - Abu Jayyab","","1.5","32593","change of segment attributed to the increase in the night of the field. basalt count 2.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","0","","333","","","0","","","","KAJ - Abu Jayyab","","1.5","32594","end of segment 32593.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","1","","333","","","0","","","","KAJ - Abu Jayyab","","1.5","32701","",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","0","","333","","","0","","","","KAJ - Abu Jayyab","","1.5","32702","end of transect 32701.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","2","","355","","","4","","","","KAJ - Abu Jayyab","DJ - Jablonkay","3","32751","",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","7","","355","","","15","","","","KAJ - Abu Jayyab","DJ - Jablonkay","3","32752","Change due to sudden increase in ceramic sherds. sherds differ from the Byz/Islamic sherds recovered in the previous transect. according to Mr. Gibbs the resemble the low fired material excavated at al Basatin.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","0","","355","","","1","","","","KAJ - Abu Jayyab","DJ - Jablonkay","3","32753","change due to drop off in sherd density.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","0","","355","","","0","","","","KAJ - Abu Jayyab","DJ - Jablonkay","3","32754","end of segment 32753.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","0","","355","","","5","","","","KAJ - Abu Jayyab","DJ - Jablonkay","3","32755","not connected to segment 32754, small gap in between. glass sherd 1sherds mainly Byz/Islamic.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","0","","355","","","0","","","","KAJ - Abu Jayyab","DJ - Jablonkay","3","32756","end of segment 32755.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","3","","335","","","1","","","","KAJ - Abu Jayyab","DJ - Jablonkay","3","32871","",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","0","","335","","","0","","","","KAJ - Abu Jayyab","DJ - Jablonkay","3","32872","end of transect 32871.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","2","","335","","","3","","","","KAJ - Abu Jayyab","DJ - Jablonkay","3","32881","",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","4","0","","335","","","0","","","","KAJ - Abu Jayyab","DJ - Jablonkay","3","32882","end of transect 32881.",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","4","0","","336","","","0","","","","KAJ - Abu Jayyab","",".75","32921","",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","4","0","","336","","","0","","","","KAJ - Abu Jayyab","",".75","32922","",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","4","0","","336","","","0","","","","KAJ - Abu Jayyab","",".75","32923","this segment starts with the end of the olive grove.",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","4","0","","336","","","0","","","","KAJ - Abu Jayyab","",".75","32924","end of segment 32924.",""
"0","2013-08-31","","","Rubble with Sparse Vegetation","4","10","","346","","","0","","","","KAJ - Abu Jayyab","",".75","33011","basalt fragments 1",""
"0","2013-08-31","","","Rubble with Sparse Vegetation","4","0","","346","","","0","","","","KAJ - Abu Jayyab","",".75","33012","end of transect 33011.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","5","0","","333","","","4","","","","BAL - Letham","","1.5","32621","",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","5","3","","333","","","3","","","","BAL - Letham","","1.5","32622","changing segment at a low rock wall across a dirt road. rows of trees shift angles slightly.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","5","0","","333","","","0","","","","BAL - Letham","","1.5","32623","end wp for 32622",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","5","1","","333","","","1","","","","BAL - Letham","","1.5","32661","new transect on the othe side of a cactus bastion.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","5","0","","333","","","0","","","","BAL - Letham","","1.5","32662","end wp for 32661",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","5","0","","355","","","1","","","","BAL - Letham","","1.5","32771","",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","5","0","","355","","","0","","","","BAL - Letham","","1.5","32772","soil colour changes from reddish to very light with more rubble (likely bulldozed limestone).",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","5","0","","355","","","1","","","","BAL - Letham","","1.5","32773","polygon narrows here, tightening in with kg and kj/djobserved a roman handle",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","5","0","","355","","","1","","","","BAL - Letham","","1.5","32774","polygon widens again, spreading out with new segments, same transect numbers. ",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","5","0","","355","","","0","","","","BAL - Letham","","1.5","32775","end wp for 32774",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","5","5","","335","","","3","","","","BAL - Letham","","1.5","32861","the calibration guava field",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","5","0","","335","","","0","","","","BAL - Letham","","1.5","32862","",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","5","1","","336","","","0","","","","BAL - Letham","",".75","32911","",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","5","0","","336","","","0","","","","BAL - Letham","",".75","32912","end wp for 32911",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","5","0","","336","","","0","","","","BAL - Letham","",".75","32981","",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","5","0","","336","","","0","","","","BAL - Letham","",".75","32982","end wp for 32981",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","5","0","","337","","","0","","","","BAL - Letham","","1","33052","end wp for 33051",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","7","1","","333","","","5","","","","SR - Razzaz","RW - Weston","3","32631","",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","7","0","","333","","","2","","","","SR - Razzaz","RW - Weston","3","32632","basalt: 1",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","7","0","","333","","","0","","","","SR - Razzaz","RW - Weston","3","32633","end of transect",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","7","1","","333","","","2","","","","SR - Razzaz","RW - Weston","3","32691","a limestone piece for architecture.",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","7","0","","333","","","0","","","","SR - Razzaz","RW - Weston","3","32692","end of transect ",""
"0","2013-08-31","","","Rubble with Sparse Vegetation","7","2","","341","","","0","","","","SR - Razzaz","RW - Weston","2","32791","",""
"0","2013-08-31","","","Rubble with Sparse Vegetation","7","0","","341","","","0","","","","SR - Razzaz","RW - Weston","1.5","32792","",""
"0","2013-08-31","","","Rubble with Sparse Vegetation","7","0","","341","","","0","","","","SR - Razzaz","RW - Weston","1.5","32793","end of transect ",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","7","16","","335","","","10","","","","SR - Razzaz","RW - Weston","3","32841","",""
"0","2013-08-31","","","Plowed Olive/Fruit Grove","7","0","","335","","","0","","","","SR - Razzaz","RW - Weston","3","32842","end of transect ",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","7","3","","336","","","1","","","","SR - Razzaz","RW - Weston","1.5","32931","",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","7","4","","336","","","0","","","","SR - Razzaz","RW - Weston","1.5","32932","",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","7","0","","336","","","0","","","","SR - Razzaz","RW - Weston","1.5","32933","end of transect ",""
"0","2013-08-31","","","Overgrown Olive/Fruit Grove","7","8","","337","","","2","","","","SR - Razzaz","RW - Weston","2","33031","",""
"","2013-08-29","","","Rubble with Sparse Vegetation","","2","","45","","","2","","345","","EBB - Banning","HAJ- Al Jarrah","","3456","",""
"0","2013-08-29","","","Rubble with Sparse Vegetation","2","0","","264","","","1","","","","PH - Hitchings","","1","23291","i",""
"0","2013-08-29","","","Rubble with Sparse Vegetation","2","0","","264","","","0","","","","PH - Hitchings","","1","23292","end of 23291",""
"0","2013-08-29","","","Rubble with Sparse Vegetation","2","1","","262","","","0","","","","PH - Hitchings","","1","23351","",""
"0","2013-08-29","","","Rubble with Sparse Vegetation","2","0","","262","","","0","","","","PH - Hitchings","","1","23352","end of 23351",""
"0","2013-08-29","","","Rubble with Sparse Vegetation","2","0","","260","","","1","","","","PH - Hitchings","",".5","23491","crappy byz body sherdiii",""
"0","2013-08-29","","","Rubble with Sparse Vegetation","2","0","","260","","","0","","","","PH - Hitchings","",".5","23492","end of 23491",""
"0","2013-08-29","","","Rubble with Sparse Vegetation","2","0","","260","","","0","","","","PH - Hitchings","",".5","23591","",""
"0","2013-08-29","","","Rubble with Sparse Vegetation","2","0","","260","","","0","","","","PH - Hitchings","",".5","23592","end of 23591",""
"0","2013-08-29","","","Rubble","2","0","","261","","","0","","","","PH - Hitchings","","1.5","23671","",""
"0","2013-08-29","","","Rubble","2","0","","261","","","0","","","","PH - Hitchings","","1.5","23672","end of 23671",""
"0","2013-08-29","","","Rubble with Sparse Vegetation","2","0","","257","","","10","","","","PH - Hitchings","","1","23681","several pieces of basalt (x6)Many sherds potentially EB",""
